TimeofDay,AirTemp,Humidity,Dewpoint,BarPres,WindSpeed,SolarRad
400,3.34,35.88,-10.38,101.53,2.836,3.8
415,3.211,38.46,-9.58,101.52,2.427,3.75
430,3.296,40.09,-9,101.51,2.339,3.73
445,3.745,39.53,-8.75,101.51,2.594,3.79
500,3.949,39.84,-8.47,101.51,2.371,3.74
515,3.966,40.61,-8.23,101.51,2.196,3.73
530,3.814,42.56,-7.77,101.49,1.886,3.75
545,3.378,44.17,-7.66,101.48,1.846,3.67
600,3.271,44.7,-7.62,101.48,1.912,3.68
615,3.393,45.52,-7.25,101.49,1.907,3.7
630,3.532,46.14,-6.96,101.51,1.763,3.7
645,3.484,46.56,-6.89,101.51,2.01,3.75
700,3.454,47.88,-6.54,101.51,1.66,3.73
715,3.454,49.15,-6.23,101.51,1.418,3.8
730,3.534,50.03,-5.89,101.52,1.603,4.13
745,3.615,49.22,-6.06,101.54,1.821,4.74
800,3.692,49.43,-5.93,101.53,1.929,11.15
815,3.804,48.84,-5.96,101.53,2.077,25.74
830,3.83,49.84,-5.69,101.52,2.323,42.73
845,3.93,49.85,-5.6,101.52,2.408,55.27
900,4.089,49.99,-5.4,101.51,2.633,74.2
915,4.419,49.48,-5.24,101.51,2.75,126.8
930,4.774,49.97,-4.77,101.51,2.584,142.4
945,5.338,49.47,-4.37,101.53,2.937,189.4
1000,6.062,47.51,-4.26,101.54,3.428,250.5
1015,6.636,46.06,-4.14,101.53,3.21,291.9
1030,7.19,44.6,-4.08,101.52,3.037,292.9
1045,7.7,41.82,-4.47,101.52,3.177,260.8
1100,8.1,38.72,-5.11,101.52,3.615,275.3
1115,8.45,37.17,-5.34,101.53,4.037,313.8
1130,8.92,36.21,-5.27,101.52,3.921,327.9
1145,8.96,35.78,-5.4,101.52,4.042,366.9
1200,9.39,37.42,-4.41,101.52,4.675,410.9
1215,9.46,40.33,-3.36,101.49,4.339,465.5
1230,9.77,41.7,-2.62,101.46,4.269,550.8
1245,10.01,42.21,-2.25,101.41,4.428,516.6
1300,10.33,42.34,-1.91,101.39,3.53,454.3
1315,10.65,41.93,-1.76,101.36,4.171,507.9
1330,10.83,41.7,-1.66,101.32,4.123,556.4
1345,11.15,40.84,-1.66,101.28,4.241,531.2
1400,11.31,40.65,-1.58,101.28,4.395,484.1
1415,11.31,39.88,-1.84,101.28,4.461,446.4
1430,11.34,39.59,-1.91,101.28,4.261,437.3
1445,11.66,38.61,-1.96,101.25,5.289,510.6
1500,12.06,35.65,-2.67,101.22,4.67,481.3
1515,11.71,34.16,-3.56,101.21,3.59,274.4
1530,11.5,34.24,-3.73,101.2,3.518,261.3
1545,11.48,34.08,-3.79,101.2,3.592,263.9
1600,11.57,33.77,-3.84,101.19,3.484,221.4
1615,11.5,34.22,-3.73,101.21,3.044,211.5
1630,11.3,34.39,-3.84,101.22,3.523,158.4
1645,11.09,34.64,-3.93,101.22,3.165,128.1
1700,11,35.18,-3.81,101.21,2.683,109.5
1715,10.7,35.9,-3.79,101.22,2.799,79.3
1730,10.47,36.43,-3.81,101.22,2.198,54.87
1745,10.19,37.34,-3.73,101.23,1.85,30
1800,9.82,38.42,-3.67,101.22,1.934,14.23
1815,9.4,39.61,-3.64,101.24,1.359,5.1
1830,9.05,41,-3.5,101.23,1.294,4.17
1845,8.52,43.37,-3.22,101.23,1.299,4.17
1900,7.92,47.28,-2.62,101.24,1.599,4.15
1915,7.75,48.29,-2.49,101.25,1.595,4.16
1930,7.59,49.07,-2.43,101.26,1.638,4.13
1945,7.45,49.62,-2.41,101.28,1.483,4.13
2000,7.26,50.42,-2.35,101.29,1.553,4.14
2015,7.16,51.41,-2.2,101.3,1.715,4.12
2030,6.899,53.46,-1.89,101.32,1.735,4.13
2045,6.781,54.76,-1.68,101.35,1.898,4.11
2100,6.652,54.28,-1.91,101.34,2.433,4.12
2115,6.319,55.03,-2.04,101.33,2.082,4.13
2130,6.128,54.15,-2.43,101.36,2.663,4.12
2145,5.981,54.27,-2.54,101.38,2.91,4.11
2200,5.676,55.26,-2.59,101.38,3.354,4.1
2215,5.181,56.91,-2.67,101.41,2.61,4.06
2230,4.783,57.81,-2.83,101.39,2.719,4.03
2245,4.526,55.13,-3.7,101.41,2.427,4.02
2300,4.185,58.08,-3.33,101.44,1.834,3.98
2315,3.706,60.01,-3.33,101.48,2.203,3.97
2330,3.444,59.67,-3.67,101.49,2.031,3.95
2345,3.124,59.66,-3.96,101.5,2.354,3.94
2400,2.825,60.52,-4.05,101.51,2.348,3.92
15,2.489,62.25,-3.99,101.51,2.371,3.88
30,2.224,62.87,-4.11,101.51,2,3.85
45,1.943,64.38,-4.08,101.51,2.339,3.82
100,1.633,65.73,-4.08,101.51,2.254,3.81
115,1.445,65.99,-4.23,101.5,1.958,3.73
130,1.298,66.62,-4.23,101.5,1.859,3.7
145,1.024,67.73,-4.29,101.53,2.417,3.67
200,0.819,67.49,-4.53,101.54,2.455,3.67
215,0.698,66.7,-4.77,101.55,2.455,3.65
230,0.494,65.92,-5.15,101.56,2.113,3.61
245,0.102,67.95,-5.11,101.56,2.021,3.59
300,-0.273,69.97,-5.08,101.56,2.357,3.55
315,-0.397,70.1,-5.18,101.55,2.261,3.57
330,-0.629,72.5,-4.96,101.54,2.419,3.55
345,-0.626,72.1,-5.02,101.55,2.624,3.54
400,-0.731,72.3,-5.08,101.56,2.589,3.53
415,-1.047,72.9,-5.3,101.57,2.21,3.52
430,-1.252,73.2,-5.43,101.57,2.215,3.49
445,-1.261,70.3,-5.99,101.58,2.413,3.49
500,-1.267,67.99,-6.4,101.58,2.265,3.5
515,-1.182,65.46,-6.82,101.56,2.478,3.51
530,-1.228,63.55,-7.25,101.57,2.184,3.5
545,-1.349,63.18,-7.43,101.6,2.171,3.5
600,-1.704,67.11,-7,101.65,2.013,3.5
615,-1.918,68.74,-6.89,101.66,2.135,3.49
630,-2.085,72.2,-6.4,101.66,1.988,3.49
645,-2.131,73.3,-6.26,101.67,1.798,3.48
700,-2.116,71.5,-6.57,101.7,1.747,3.49
715,-2.109,68.54,-7.11,101.69,1.66,3.51
730,-1.956,63.87,-7.89,101.67,2.083,4.14
745,-1.971,61.82,-8.31,101.68,2.126,6.09
800,-2.142,62.27,-8.39,101.73,1.62,16.55
815,-2.108,61.52,-8.51,101.75,1.761,36.45
830,-2.003,60.83,-8.55,101.77,2.043,60.99
845,-1.848,60.69,-8.43,101.81,1.595,85.7
900,-1.698,60.14,-8.43,101.83,1.511,119.1
915,-1.486,59.41,-8.35,101.85,1.891,140
930,-1.151,58.67,-8.23,101.86,1.91,203.6
945,-0.448,57.29,-7.85,101.89,1.805,265.1
1000,-0.316,56.61,-7.89,101.91,1.817,200.4
1015,0.103,55.56,-7.73,101.94,1.819,271.5
1030,0.32,54.44,-7.81,101.94,1.936,210.7
1045,0.762,53.71,-7.55,101.95,1.882,330.7
1100,1.049,52.18,-7.66,101.96,1.937,287
1115,1.849,50.66,-7.32,101.95,1.435,382.8
1130,2.828,47.68,-7.18,101.92,1.368,408.3
1145,4.004,44.38,-7.03,101.9,2.058,734
1200,4.912,40.57,-7.4,101.89,2.171,673.1
1215,5.646,38.76,-7.32,101.87,2.475,711
1230,6.189,37.43,-7.29,101.86,2.965,696.1
1245,6.333,37.39,-7.14,101.84,2.816,580.9
1300,7.16,33.99,-7.66,101.83,2.105,654.6
1315,7.56,33.29,-7.58,101.83,1.907,622
1330,8.18,32.1,-7.51,101.82,2.203,655.7
1345,8.39,30.57,-7.92,101.8,2,570.8
1400,8.84,30.39,-7.62,101.79,2.019,605.2
1415,9.24,29.91,-7.47,101.77,2.147,522.3
1430,9.25,29.26,-7.77,101.76,2.468,604.3
1445,9.53,28.29,-7.96,101.76,2.279,577.9
1500,10.04,27.32,-7.96,101.76,1.911,543
1515,10,26.94,-8.19,101.74,1.851,501.2
1530,10.15,26.4,-8.31,101.73,1.776,479.9
1545,10.19,26.1,-8.43,101.74,2.203,359.4
1600,10.12,26.44,-8.31,101.72,1.947,356.4
1615,10.31,25.65,-8.55,101.72,1.866,269.6
1630,9.92,27,-8.19,101.74,1.614,165.4
1645,9.61,27.45,-8.27,101.75,1.871,135.4
1700,9.52,28.67,-7.77,101.77,1.595,117.5
1715,9.34,29.14,-7.73,101.77,1.891,85.9
1730,9.1,29.97,-7.58,101.78,1.637,78.4
1745,8.96,30.04,-7.66,101.78,1.539,49.73
1800,8.38,31.32,-7.62,101.79,1.258,20.95
1815,7.91,32.56,-7.55,101.81,1.273,6.41
1830,7.43,34.17,-7.36,101.81,1.273,4.23
1845,7.13,35.16,-7.25,101.83,1.439,4.15
1900,6.802,36.78,-6.96,101.84,1.236,4.12
1915,6.498,37.84,-6.85,101.86,1.197,4.11
1930,6.177,38.85,-6.78,101.88,1.15,4.08
1945,5.926,39.38,-6.85,101.88,1.305,4.05
2000,5.793,40.06,-6.75,101.87,1.555,4
2015,5.537,41.54,-6.5,101.89,1.53,4.1
2030,5.356,42.17,-6.47,101.91,1.583,4.1
2045,5.219,42.97,-6.37,101.92,1.547,4.02
2100,5.05,43.56,-6.33,101.92,1.564,4.01
2115,4.905,43.87,-6.37,101.92,1.801,3.99
2130,4.839,44.02,-6.4,101.95,1.905,3.98
2145,4.661,45.02,-6.26,101.95,1.77,4
2200,4.448,46,-6.16,101.95,1.689,3.95
2215,4.24,47.18,-6.03,101.95,1.625,3.94
2230,4.077,48.34,-5.86,101.94,1.9,3.94
2245,3.928,49.35,-5.73,101.94,1.91,3.9
2300,3.842,49.62,-5.73,101.95,1.99,3.91
2315,3.702,50.55,-5.63,101.96,2.067,3.87
2330,3.601,50.75,-5.66,101.92,2.197,3.9
2345,3.507,50.97,-5.69,101.96,2.186,3.86
2400,3.397,50.86,-5.83,101.96,2.198,3.87
15,3.319,50.54,-5.96,101.97,2.159,3.89
30,3.237,50.11,-6.16,101.98,2.246,3.82
45,3.067,50.58,-6.19,101.97,1.647,3.85
100,2.881,51.04,-6.26,101.96,1.795,3.83
115,2.744,50.86,-6.43,101.96,2.103,3.81
130,2.587,50.61,-6.64,101.95,2.159,3.81
145,2.552,49.28,-7,101.94,2.008,3.77
200,2.546,47.43,-7.51,101.94,2.47,3.78
215,2.444,46.88,-7.77,101.95,2.983,3.79
230,2.263,47.05,-7.89,101.94,2.669,3.78
245,2.077,46.69,-8.15,101.95,2.729,3.77
300,1.906,46.12,-8.47,101.96,2.847,3.76
315,1.837,45.44,-8.71,101.97,2.731,3.72
330,1.719,45.36,-8.83,101.98,2.631,3.66
345,1.619,45.17,-9,102,2.595,3.63
400,1.385,46.04,-8.95,101.99,2.543,3.62
415,1.189,46.57,-9,101.99,2.067,3.6
430,1.034,46.96,-9.04,102,2.276,3.6
445,0.826,47.82,-9,101.98,2.897,3.6
500,0.807,46.98,-9.24,101.98,2.713,3.59
515,0.728,46.91,-9.33,101.99,2.653,3.58
530,0.644,46.72,-9.46,102,2.55,3.57
545,0.501,47.02,-9.5,102.02,2.365,3.57
600,0.372,47.14,-9.58,102.02,2.84,3.54
615,0.198,47.82,-9.58,102.04,2.595,3.53
630,0.048,48.48,-9.54,102.06,2.247,3.53
645,-0.051,48.48,-9.63,102.07,2.335,3.52
700,-0.103,47.88,-9.84,102.09,2.612,3.53
715,-0.224,47.63,-10.02,102.1,2.496,3.73
730,-0.332,47.27,-10.2,102.12,2.686,4.26
745,-0.359,46.73,-10.38,102.13,2.824,9.18
800,-0.343,46.36,-10.47,102.15,2.951,30.52
815,-0.207,45.17,-10.65,102.16,3.196,59.11
830,0.045,43.75,-10.84,102.18,3.189,90.2
845,0.502,41.97,-10.93,102.2,3.335,148
900,0.932,39.55,-11.32,102.22,4.065,233.1
915,1.698,36.26,-11.71,102.24,4.299,337.9
930,2.575,33.06,-12.06,102.26,4.345,414.7
945,3.119,29.73,-12.91,102.27,5.513,471.1
1000,3.695,27.73,-13.24,102.29,5.476,462.9
1015,3.977,26.88,-13.41,102.3,4.516,355.7
1030,3.938,26.88,-13.41,102.32,4.393,356.4
1045,4.594,25.47,-13.52,102.34,4.974,472
1100,5.008,24.83,-13.46,102.34,5.203,561.5
1115,5.582,23.89,-13.46,102.33,4.978,612.9
1130,5.883,23.1,-13.63,102.32,5.062,566.8
1145,6.083,22.76,-13.63,102.31,4.695,637.9
1200,6.676,22.3,-13.41,102.3,4.48,664.7
1215,6.92,21.17,-13.81,102.29,4.721,507.8
1230,7.27,21.72,-13.18,102.27,4.469,582.6
1245,7.7,20.23,-13.75,102.24,5.035,699.1
1300,7.96,19.95,-13.69,102.24,4.649,563
1315,8.27,20.11,-13.29,102.21,5.097,545.3
1330,8.66,19.67,-13.29,102.18,4.7,587.5
1345,9.17,18.44,-13.63,102.16,4.675,634.2
1400,9.48,18.73,-13.18,102.14,3.541,576.4
1415,10.06,18.14,-13.13,102.13,4.27,677.3
1430,9.87,18.12,-13.29,102.1,3.825,408.9
1445,9.52,19.07,-12.91,102.1,3.41,317.2
1500,10.33,18.31,-12.75,102.11,3.802,631.3
1515,10.54,18.23,-12.64,102.1,3.502,419.1
1530,10.57,18.26,-12.59,102.1,3.717,402.5
1545,10.38,18.28,-12.75,102.11,3.503,230.2
1600,10.06,18.88,-12.59,102.13,3.849,196
1615,10.32,19.19,-12.17,102.13,3.19,215.3
1630,10.12,19.56,-12.12,102.12,3.547,138.1
1645,9.85,19.37,-12.48,102.12,3.58,122.2
1700,9.64,19.16,-12.75,102.12,3.843,108.8
1715,9.48,19.4,-12.75,102.14,4.155,86.4
1730,9.31,20.31,-12.32,102.16,3.672,62.28
1745,9.05,20.03,-12.75,102.19,3.772,37.99
1800,8.76,20.48,-12.69,102.2,3.614,15.59
1815,8.52,21.65,-12.22,102.2,3.015,6.54
1830,8.29,22.74,-11.76,102.2,2.547,4.19
1845,8.18,23.08,-11.66,102.22,3.009,4.16
1900,8.09,23.22,-11.66,102.21,3.23,4.14
1915,7.92,23.94,-11.46,102.22,3.152,4.14
1930,7.8,24.41,-11.32,102.24,3.192,4.15
1945,7.67,25.07,-11.08,102.25,3.461,4.15
2000,7.56,25.36,-11.03,102.26,3.358,4.15
2015,7.43,25.72,-10.98,102.28,3.891,4.14
2030,7.31,26.28,-10.79,102.3,3.619,4.14
2045,7.13,26.58,-10.84,102.32,4.187,4.14
2100,6.956,27.52,-10.51,102.32,3.58,4.13
2115,6.753,28.41,-10.29,102.33,3.49,4.14
2130,6.603,28.44,-10.42,102.36,3.73,4.14
2145,6.401,28.18,-10.7,102.37,4.358,4.13
2200,6.229,28.34,-10.79,102.38,4.182,4.14
2215,6.092,28.5,-10.84,102.38,4.169,4.11
2230,5.924,28.52,-10.98,102.37,4.565,4.12
2245,5.784,28.62,-11.03,102.35,4.945,4.1
2300,5.648,28.89,-11.08,102.35,4.518,4.11
2315,5.454,29.65,-10.89,102.33,4.248,4.1
2330,5.37,30.04,-10.79,102.32,4.201,4.09
2345,5.323,30.4,-10.7,102.34,3.757,4.09
2400,5.238,31.2,-10.42,102.34,3.777,4.1
15,5.157,31.74,-10.29,102.34,3.715,4.12
30,5.088,32.75,-9.98,102.35,3.569,4.09
45,4.963,34.99,-9.24,102.36,3.859,4.11
100,4.781,37.88,-8.39,102.36,3.837,4.08
115,4.735,37.46,-8.55,102.34,3.621,4.1
130,4.759,37.34,-8.59,102.33,3.792,4.11
145,4.649,40.53,-7.62,102.34,3.999,4.08
200,4.197,48.22,-5.79,102.32,4.591,4.05
215,4.086,49.27,-5.6,102.34,3.987,4.01
230,4.057,49.51,-5.56,102.35,4.009,4.06
245,4.161,49.41,-5.5,102.36,3.64,4.06
300,4.164,50.14,-5.3,102.34,3.987,4.05
315,3.983,52.32,-4.89,102.33,3.931,4.01
330,3.773,53.36,-4.83,102.31,3.753,4
345,3.374,59.58,-3.76,102.3,4.154,3.98
400,3.202,60.53,-3.7,102.3,4.353,3.93
415,2.983,61.96,-3.58,102.31,5.11,3.94
430,2.572,69.07,-2.54,102.32,4.624,3.88
445,1.834,79,-1.44,102.31,3.792,3.76
500,1.594,80.8,-1.36,102.31,3.658,3.79
515,1.416,80.3,-1.61,102.33,3.274,3.75
530,1.245,81.4,-1.58,102.34,3.581,3.74
545,1.046,84.3,-1.31,102.35,3.132,3.77
600,0.8,88,-0.97,102.37,2.829,3.74
615,0.558,90.8,-0.78,102.36,2.797,3.67
630,0.449,91.9,-0.71,102.37,3.379,3.64
645,0.41,91.9,-0.76,102.38,2.773,3.64
700,0.264,91.9,-0.9,102.38,3.184,3.61
715,0.154,91.7,-1.02,102.39,3.421,3.73
730,0.099,90.9,-1.21,102.42,3.368,4.15
745,0.043,90.6,-1.31,102.44,3.093,4.6
800,-0.106,91.8,-1.26,102.43,3.186,7.72
815,-0.196,93.1,-1.17,102.43,3.131,13.09
830,-0.344,93.8,-1.21,102.44,3.631,16.25
845,-0.392,94.4,-1.19,102.44,3.122,18.54
900,-0.382,94.9,-1.09,102.45,3.156,21.4
915,-0.391,95.1,-1.07,102.44,3.581,32.53
930,-0.419,95.1,-1.09,102.45,4.001,41.48
945,-0.382,95.2,-1.07,102.48,3.25,43.35
1000,-0.365,95.3,-1.02,102.48,3.422,40.32
1015,-0.289,95.3,-0.95,102.46,3.739,81.6
1030,-0.034,95.4,-0.69,102.45,2.872,81.4
1045,-0.079,95.6,-0.71,102.47,3.007,87.5
1100,-0.011,95.5,-0.64,102.46,2.976,82.2
1115,0.038,95.6,-0.59,102.43,3.319,93.2
1130,0.034,95.5,-0.59,102.42,4.148,102.3
1145,0.11,95.4,-0.52,102.41,3.299,129.9
1200,0.131,95.5,-0.5,102.39,3.587,116.4
1215,0.2,95.4,-0.45,102.36,3.627,97.1
1230,0.088,95.5,-0.55,102.32,3.487,86.4
1245,0.116,95.6,-0.5,102.27,3.645,68.46
1300,0.087,95.7,-0.52,102.25,3.813,111.6
1315,0.124,95.5,-0.5,102.23,3.955,107.8
1330,0.151,95.4,-0.5,102.22,3.543,106.9
1345,0.221,95.5,-0.41,102.19,3.287,98.5
1400,0.255,95.7,-0.34,102.15,3.156,89.2
1415,0.395,95.8,-0.2,102.12,3.18,106.2
1430,0.377,95.8,-0.22,102.11,3.24,77.1
1445,0.356,95.8,-0.25,102.12,2.744,54.03
1500,0.361,95.6,-0.25,102.13,2.543,42.86
1515,0.277,95.5,-0.36,102.16,2.275,30.48
1530,0.299,95.7,-0.31,102.17,1.593,35.65
1545,0.307,95.7,-0.29,102.21,1.31,26.7
1600,0.374,95.9,-0.2,102.18,1.361,39.75
1615,0.455,96,-0.11,102.18,1.321,40.86
1630,0.491,96.1,-0.06,102.23,1.716,20.67
1645,0.642,96.1,0.09,102.24,1.163,29.81
1700,0.665,96.1,0.12,102.21,1.541,22.9
1715,0.612,96.1,0.07,102.24,1.475,20.35
1730,0.669,96.3,0.14,102.2,1.791,27.47
1745,0.595,96.4,0.09,102.15,2.177,23.64
1800,0.548,96.6,0.07,102.15,1.839,6.63
1815,0.499,96.7,0.03,102.16,1.871,4.41
1830,0.524,96.8,0.07,102.16,1.818,4.09
1845,0.481,96.8,0.03,102.19,1.961,3.57
1900,0.521,96.9,0.09,102.15,2.448,3.54
1915,0.474,97,0.05,102.14,2.434,3.55
1930,0.497,97.1,0.09,102.13,2.241,3.58
1945,0.539,97.2,0.14,102.12,2.557,3.58
2000,0.547,97.2,0.16,102.09,3.118,3.57
2015,0.505,97.2,0.12,102.05,3.575,3.56
2030,0.552,97.3,0.16,102.01,3.798,3.56
2045,0.628,97.3,0.25,102.03,2.791,3.56
2100,0.706,97.3,0.34,102.04,2.409,3.56
2115,0.76,97.3,0.38,102.05,2.134,3.57
2130,0.916,97.3,0.54,102.14,1.603,3.56
2145,0.95,97.2,0.56,102.14,1.198,3.58
2200,0.936,97.2,0.54,102.13,1.774,3.59
2215,0.974,97.2,0.58,102.13,1.353,3.58
2230,0.953,97.2,0.56,102.12,1.614,3.6
2245,0.968,97.2,0.58,102.12,1.613,3.59
2300,0.958,97.2,0.56,102.11,1.667,3.57
2315,0.897,97.2,0.52,102.08,1.893,3.56
2330,0.86,97.3,0.47,102.05,2.668,3.54
2345,0.878,97.3,0.52,102.03,1.96,3.55
2400,0.845,97.4,0.47,102.02,1.845,3.57
15,0.812,97.4,0.45,102,1.763,3.54
30,0.844,97.4,0.49,102,1.097,3.59
45,0.864,97.5,0.52,101.98,1.515,3.6
100,0.905,97.5,0.56,101.97,1.676,3.58
115,0.887,97.5,0.54,101.95,1.904,3.59
130,0.891,97.6,0.56,101.93,2.114,3.54
145,0.861,97.6,0.54,101.91,2.243,3.53
200,0.887,97.7,0.56,101.89,1.904,3.54
215,0.871,97.8,0.56,101.9,1.813,3.57
230,0.882,97.8,0.58,101.91,1.523,3.55
245,0.894,97.9,0.6,101.9,1.58,3.55
300,0.853,97.9,0.56,101.9,1.831,3.54
315,0.846,98,0.56,101.89,2,3.52
330,0.842,98,0.56,101.89,1.764,3.53
345,0.846,98,0.58,101.89,1.477,3.56
400,0.89,98.1,0.62,101.89,1.398,3.57
415,0.869,98.1,0.6,101.86,1.639,3.55
430,0.918,98.1,0.67,101.9,0.83,3.55
445,0.937,98.2,0.69,101.9,1.125,3.57
500,0.92,98.2,0.67,101.9,0.977,3.62
515,0.987,98.2,0.73,101.91,0.709,3.61
530,1.072,98.2,0.82,101.91,0.823,3.61
545,1.103,98.2,0.86,101.91,0.724,3.62
600,1.123,98.2,0.88,101.92,0.946,3.56
615,1.137,98.2,0.88,101.93,0.638,3.62
630,1.227,98.2,0.99,101.95,0.735,3.56
645,1.344,98.3,1.09,101.96,1.125,3.55
700,1.387,98.3,1.14,101.97,1.299,3.54
715,1.474,98.3,1.24,101.99,1.392,3.66
730,1.51,98.3,1.26,102.01,1.491,4.17
745,1.506,98.3,1.26,102.04,1.779,4.96
800,1.552,98.3,1.32,102.06,1.367,11.39
815,1.666,98.3,1.43,102.07,1.621,16.66
830,1.807,98.3,1.57,102.09,1.782,25.96
845,2.036,98.3,1.79,102.11,2.03,60.85
900,2.452,98.2,2.21,102.12,2.458,97
915,3.003,98.1,2.73,102.12,2.859,157.4
930,3.325,98,3.05,102.12,3.149,183.3
945,3.758,97.8,3.45,102.13,2.999,285.9
1000,4.062,97.5,3.7,102.13,3.519,281.5
1015,4.516,97,4.09,102.15,3.275,357.9
1030,5.003,95.3,4.32,102.16,3.332,411.4
1045,5.575,90.4,4.13,102.16,3.477,382.7
1100,5.976,83.8,3.45,102.18,3.925,508.7
1115,6.24,80.3,3.12,102.18,3.496,207.2
1130,6.324,77.8,2.75,102.19,4.074,311.9
1145,6.538,74.8,2.4,102.2,4.225,448.2
1200,6.841,72.4,2.23,102.19,3.643,276.1
1215,7.44,67.7,1.87,102.18,3.495,686
1230,8.2,63.17,1.63,102.17,3.788,484.1
1245,7.68,62.93,1.07,102.16,3.552,372.4
1300,8.77,58.76,1.16,102.14,3.502,720
1315,9.17,55.99,0.86,102.11,3.768,674.8
1330,9.17,52.61,0,102.1,4.371,695.9
1345,9.47,51.04,-0.13,102.08,4.066,674.9
1400,9.88,48.03,-0.59,102.05,3.523,656.9
1415,9.99,46.97,-0.8,102.04,4.15,631.9
1430,10.35,44.21,-1.31,102.03,3.812,607.3
1445,10.36,43.57,-1.48,102.03,3.832,580.9
1500,10.64,42.02,-1.74,102.03,3.377,549.6
1515,10.85,40.74,-1.96,102.04,2.947,515.6
1530,10.93,42.54,-1.29,102.04,3.814,480.5
1545,11.01,39.69,-2.17,102.06,3.223,440.7
1600,11.06,35.61,-3.58,102.08,3.659,399.8
1615,10.91,36.04,-3.56,102.1,3.933,358.4
1630,10.75,37.67,-3.11,102.11,3.346,311.8
1645,10.76,36.38,-3.56,102.1,3.659,266.7
1700,10.49,36.69,-3.7,102.1,4.277,219.3
1715,10.37,34.9,-4.47,102.11,3.492,170.9
1730,10.19,35.78,-4.29,102.13,2.473,124.6
1745,10.08,37.15,-3.9,102.16,2.771,71.4
1800,9.41,41.05,-3.16,102.17,2.475,30.42
1815,8.85,42.87,-3.08,102.19,2.094,9.29
1830,8.35,43.25,-3.41,102.21,1.744,4.32
1845,7.83,44.64,-3.47,102.23,1.607,4.1
1900,7.44,46.26,-3.36,102.24,1.588,4.01
1915,7.03,48.55,-3.08,102.26,1.795,4
1930,6.707,52.41,-2.35,102.3,2.383,4.01
1945,6.097,57.65,-1.63,102.32,2.906,4.03
2000,5.458,60.63,-1.53,102.32,2.686,4.01
2015,4.986,62.32,-1.61,102.34,2.935,4.02
2030,4.56,63.11,-1.84,102.37,3.195,3.97
2045,4.145,63.81,-2.09,102.39,2.882,3.88
2100,3.702,65.76,-2.12,102.39,2.873,3.85
2115,3.295,67.8,-2.09,102.38,3.199,3.77
2130,2.829,69.89,-2.12,102.38,3.642,3.74
2145,2.395,72.3,-2.07,102.42,3.004,3.74
2200,2.048,74.1,-2.09,102.42,2.791,3.69
2215,1.72,75.5,-2.14,102.42,2.325,3.65
2230,1.401,75.6,-2.43,102.44,2.641,3.57
2245,1.122,76.1,-2.62,102.46,2.534,3.58
2300,0.869,77.1,-2.67,102.46,2.516,3.58
2315,0.718,77.7,-2.73,102.44,2.339,3.61
2330,0.522,78.6,-2.75,102.42,2.449,3.56
2345,0.335,79.3,-2.83,102.43,2.198,3.54
2400,0.137,80,-2.89,102.42,1.856,3.53
15,-0.132,81.1,-2.97,102.41,1.741,3.51
30,-0.268,81.5,-3.05,102.42,1.778,3.5
45,-0.366,82,-3.05,102.41,2.235,3.5
100,-0.599,82.7,-3.16,102.41,1.775,3.5
115,-0.78,83.9,-3.16,102.4,1.683,3.49
130,-0.693,83.3,-3.19,102.4,1.897,3.48
145,-0.886,83.8,-3.27,102.42,1.764,3.48
200,-0.954,84.4,-3.25,102.39,1.775,3.48
215,-1.04,84.8,-3.27,102.4,2.257,3.48
230,-1.127,85.1,-3.3,102.4,2.688,3.48
245,-1.22,85.5,-3.36,102.39,2.553,3.48
300,-1.236,85.3,-3.39,102.39,2.491,3.48
315,-1.246,85,-3.44,102.41,2.619,3.48
330,-1.261,84.6,-3.5,102.4,2.246,3.48
345,-1.431,84.9,-3.64,102.39,1.601,3.48
400,-1.675,85.8,-3.73,102.4,1.733,3.48
415,-1.674,85.8,-3.73,102.41,1.635,3.48
430,-1.652,85.8,-3.73,102.41,1.933,3.48
445,-1.56,85.2,-3.73,102.39,1.993,3.48
500,-1.377,84.2,-3.7,102.38,2.226,3.48
515,-1.319,83.5,-3.76,102.35,1.944,3.48
530,-1.347,83.7,-3.76,102.35,1.521,3.48
545,-1.269,83.5,-3.7,102.37,1.777,3.48
600,-1.28,83.4,-3.73,102.38,1.544,3.48
615,-1.265,83.7,-3.67,102.4,1.572,3.48
630,-1.262,83.5,-3.7,102.42,1.795,3.48
645,-1.274,83.8,-3.67,102.44,1.628,3.48
700,-1.275,83.7,-3.67,102.45,1.615,3.48
715,-1.29,83.7,-3.7,102.45,1.345,3.69
730,-1.353,84,-3.7,102.47,1.197,5.09
745,-1.537,84.5,-3.81,102.48,0.835,10.21
800,-1.446,84.9,-3.67,102.5,1.056,39.57
815,-0.943,82.6,-3.53,102.49,1.1,73
830,-0.602,81.1,-3.44,102.52,1.435,129
845,0.004,78.9,-3.22,102.56,1.521,215.6
900,0.644,76,-3.11,102.56,1.829,243.7
915,1.064,74.6,-2.94,102.54,1.921,267.9
930,1.953,71,-2.75,102.59,1.732,293.1
945,2.185,69.8,-2.75,102.61,2.066,264.2
1000,2.456,69.52,-2.54,102.63,2.262,313.8
1015,2.916,68.93,-2.22,102.63,2.061,284.3
1030,3.29,68,-2.04,102.64,2.427,334.6
1045,3.739,67.25,-1.76,102.64,2.404,345.4
1100,4.304,63.98,-1.91,102.64,3.004,425.6
1115,4.663,61.59,-2.09,102.65,2.443,426.3
